App Openings,Place Name,Quarter,Registered Users Count,State,Year
0.0,changlang district,1,5210.0,arunachal-pradesh,2019
0.0,pakke kessang district,1,162.0,arunachal-pradesh,2019
0.0,east siang district,1,5899.0,arunachal-pradesh,2019
0.0,upper subansiri district,1,1906.0,arunachal-pradesh,2019
0.0,tawang district,1,5023.0,arunachal-pradesh,2019
0.0,namsai district,1,3153.0,arunachal-pradesh,2019
11644.0,lower subansiri district,2,2463.0,arunachal-pradesh,2019
12779.0,tirap district,2,2697.0,arunachal-pradesh,2019
163673.0,papum pare district,2,32800.0,arunachal-pradesh,2019
4993.0,anjaw district,2,1175.0,arunachal-pradesh,2019
7737.0,lower siang district,2,1457.0,arunachal-pradesh,2019
258.0,dibang valley district,2,241.0,arunachal-pradesh,2019
73944.0,west kameng district,2,9782.0,arunachal-pradesh,2019
24.0,shi yomi district,2,225.0,arunachal-pradesh,2019
4146.0,east kameng district,2,1075.0,arunachal-pradesh,2019
32550.0,lohit district,2,5485.0,arunachal-pradesh,2019
4196.0,lepa rada district,2,903.0,arunachal-pradesh,2019
12669.0,lower dibang valley district,2,2842.0,arunachal-pradesh,2019
13256.0,longding district,2,1420.0,arunachal-pradesh,2019
15972.0,west siang district,2,3393.0,arunachal-pradesh,2019
972.0,kamle district,2,212.0,arunachal-pradesh,2019
2710.0,upper siang district,2,1372.0,arunachal-pradesh,2019
2171.0,kurung kumey district,2,481.0,arunachal-pradesh,2019
3209.0,siang district,2,831.0,arunachal-pradesh,2019
2639.0,kra daadi district,2,440.0,arunachal-pradesh,2019
37725.0,changlang district,2,6884.0,arunachal-pradesh,2019
1237.0,pakke kessang district,2,211.0,arunachal-pradesh,2019
34596.0,east siang district,2,7319.0,arunachal-pradesh,2019
9043.0,upper subansiri district,2,2355.0,arunachal-pradesh,2019
32103.0,tawang district,2,5908.0,arunachal-pradesh,2019
18627.0,namsai district,2,3914.0,arunachal-pradesh,2019
42877.0,lower subansiri district,3,2928.0,arunachal-pradesh,2019
49222.0,tirap district,3,3099.0,arunachal-pradesh,2019
582435.0,papum pare district,3,38845.0,arunachal-pradesh,2019
19509.0,anjaw district,3,1358.0,arunachal-pradesh,2019
25736.0,lower siang district,3,1689.0,arunachal-pradesh,2019
1436.0,dibang valley district,3,271.0,arunachal-pradesh,2019
260068.0,west kameng district,3,11186.0,arunachal-pradesh,2019
158.0,shi yomi district,3,239.0,arunachal-pradesh,2019
19974.0,east kameng district,3,1304.0,arunachal-pradesh,2019
112322.0,lohit district,3,6421.0,arunachal-pradesh,2019
13695.0,lepa rada district,3,1064.0,arunachal-pradesh,2019
43057.0,lower dibang valley district,3,3398.0,arunachal-pradesh,2019
46571.0,longding district,3,1634.0,arunachal-pradesh,2019
64241.0,west siang district,3,4101.0,arunachal-pradesh,2019
3686.0,kamle district,3,258.0,arunachal-pradesh,2019
8960.0,upper siang district,3,1486.0,arunachal-pradesh,2019
8396.0,kurung kumey district,3,572.0,arunachal-pradesh,2019
13437.0,siang district,3,948.0,arunachal-pradesh,2019
11363.0,kra daadi district,3,524.0,arunachal-pradesh,2019
139098.0,changlang district,3,8145.0,arunachal-pradesh,2019
5099.0,pakke kessang district,3,244.0,arunachal-pradesh,2019
118071.0,east siang district,3,8571.0,arunachal-pradesh,2019
35114.0,upper subansiri district,3,2748.0,arunachal-pradesh,2019
114907.0,tawang district,3,6553.0,arunachal-pradesh,2019
72268.0,namsai district,3,4563.0,arunachal-pradesh,2019
53396.0,lower subansiri district,4,3564.0,arunachal-pradesh,2019
67097.0,tirap district,4,3605.0,arunachal-pradesh,2019
670934.0,papum pare district,4,44746.0,arunachal-pradesh,2019
23729.0,anjaw district,4,1564.0,arunachal-pradesh,2019
28156.0,lower siang district,4,1921.0,arunachal-pradesh,2019
1738.0,dibang valley district,4,289.0,arunachal-pradesh,2019
313584.0,west kameng district,4,12562.0,arunachal-pradesh,2019
880.0,shi yomi district,4,266.0,arunachal-pradesh,2019
27850.0,east kameng district,4,1623.0,arunachal-pradesh,2019
129353.0,lohit district,4,7386.0,arunachal-pradesh,2019
20798.0,lepa rada district,4,1263.0,arunachal-pradesh,2019
50034.0,lower dibang valley district,4,3944.0,arunachal-pradesh,2019
48945.0,longding district,4,1847.0,arunachal-pradesh,2019
70790.0,west siang district,4,4773.0,arunachal-pradesh,2019
5098.0,kamle district,4,323.0,arunachal-pradesh,2019
26060.0,upper siang district,4,1804.0,arunachal-pradesh,2019
7904.0,kurung kumey district,4,653.0,arunachal-pradesh,2019
19220.0,siang district,4,1131.0,arunachal-pradesh,2019
13700.0,kra daadi district,4,603.0,arunachal-pradesh,2019
152680.0,changlang district,4,9662.0,arunachal-pradesh,2019
5981.0,pakke kessang district,4,296.0,arunachal-pradesh,2019
132534.0,east siang district,4,9859.0,arunachal-pradesh,2019
42354.0,upper subansiri district,4,3144.0,arunachal-pradesh,2019
139898.0,tawang district,4,7303.0,arunachal-pradesh,2019
87627.0,namsai district,4,5190.0,arunachal-pradesh,2019
72887.0,lower subansiri district,1,4351.0,arunachal-pradesh,2020
76554.0,tirap district,1,4261.0,arunachal-pradesh,2020
819599.0,papum pare district,1,51342.0,arunachal-pradesh,2020
25453.0,anjaw district,1,1747.0,arunachal-pradesh,2020
35216.0,lower siang district,1,2201.0,arunachal-pradesh,2020
2195.0,dibang valley district,1,320.0,arunachal-pradesh,2020
332479.0,west kameng district,1,13983.0,arunachal-pradesh,2020
989.0,shi yomi district,1,290.0,arunachal-pradesh,2020
37103.0,east kameng district,1,1962.0,arunachal-pradesh,2020
159158.0,lohit district,1,8454.0,arunachal-pradesh,2020
28280.0,lepa rada district,1,1532.0,arunachal-pradesh,2020
71091.0,lower dibang valley district,1,4650.0,arunachal-pradesh,2020
58817.0,longding district,1,2201.0,arunachal-pradesh,2020
97255.0,west siang district,1,5757.0,arunachal-pradesh,2020
7135.0,kamle district,1,373.0,arunachal-pradesh,2020
37600.0,upper siang district,1,2143.0,arunachal-pradesh,2020
11471.0,kurung kumey district,1,725.0,arunachal-pradesh,2020
24530.0,siang district,1,1390.0,arunachal-pradesh,2020
16770.0,kra daadi district,1,701.0,arunachal-pradesh,2020
201632.0,changlang district,1,11262.0,arunachal-pradesh,2020
9758.0,pakke kessang district,1,371.0,arunachal-pradesh,2020
167166.0,east siang district,1,11298.0,arunachal-pradesh,2020
56522.0,upper subansiri district,1,3675.0,arunachal-pradesh,2020
138728.0,tawang district,1,8048.0,arunachal-pradesh,2020
109933.0,namsai district,1,6029.0,arunachal-pradesh,2020
108893.0,lower subansiri district,2,5392.0,arunachal-pradesh,2020
114770.0,tirap district,2,5239.0,arunachal-pradesh,2020
932769.0,papum pare district,2,59968.0,arunachal-pradesh,2020
34903.0,anjaw district,2,1961.0,arunachal-pradesh,2020
48738.0,lower siang district,2,2644.0,arunachal-pradesh,2020
4076.0,dibang valley district,2,367.0,arunachal-pradesh,2020
394250.0,west kameng district,2,15766.0,arunachal-pradesh,2020
1597.0,shi yomi district,2,320.0,arunachal-pradesh,2020
53112.0,east kameng district,2,2506.0,arunachal-pradesh,2020
219948.0,lohit district,2,10154.0,arunachal-pradesh,2020
38098.0,lepa rada district,2,1890.0,arunachal-pradesh,2020
110670.0,lower dibang valley district,2,5782.0,arunachal-pradesh,2020
86086.0,longding district,2,2751.0,arunachal-pradesh,2020
147515.0,west siang district,2,7239.0,arunachal-pradesh,2020
11566.0,kamle district,2,509.0,arunachal-pradesh,2020
54123.0,upper siang district,2,2552.0,arunachal-pradesh,2020
16738.0,kurung kumey district,2,834.0,arunachal-pradesh,2020
40101.0,siang district,2,1831.0,arunachal-pradesh,2020
25480.0,kra daadi district,2,870.0,arunachal-pradesh,2020
293705.0,changlang district,2,14036.0,arunachal-pradesh,2020
13500.0,pakke kessang district,2,438.0,arunachal-pradesh,2020
235755.0,east siang district,2,13601.0,arunachal-pradesh,2020
80310.0,upper subansiri district,2,4465.0,arunachal-pradesh,2020
170812.0,tawang district,2,8993.0,arunachal-pradesh,2020
149491.0,namsai district,2,7426.0,arunachal-pradesh,2020
117359.0,lower subansiri district,3,6456.0,arunachal-pradesh,2020
125437.0,tirap district,3,6119.0,arunachal-pradesh,2020
1157730.0,papum pare district,3,69419.0,arunachal-pradesh,2020
42320.0,anjaw district,3,2226.0,arunachal-pradesh,2020
51520.0,lower siang district,3,2983.0,arunachal-pradesh,2020
4634.0,dibang valley district,3,411.0,arunachal-pradesh,2020
461190.0,west kameng district,3,17636.0,arunachal-pradesh,2020
2788.0,shi yomi district,3,337.0,arunachal-pradesh,2020
63062.0,east kameng district,3,3169.0,arunachal-pradesh,2020
264444.0,lohit district,3,11755.0,arunachal-pradesh,2020
47233.0,lepa rada district,3,2304.0,arunachal-pradesh,2020
117752.0,lower dibang valley district,3,6799.0,arunachal-pradesh,2020
91330.0,longding district,3,3277.0,arunachal-pradesh,2020
158496.0,west siang district,3,8623.0,arunachal-pradesh,2020
12196.0,kamle district,3,639.0,arunachal-pradesh,2020
59246.0,upper siang district,3,3011.0,arunachal-pradesh,2020
18583.0,kurung kumey district,3,1025.0,arunachal-pradesh,2020
42723.0,siang district,3,2225.0,arunachal-pradesh,2020
29126.0,kra daadi district,3,1026.0,arunachal-pradesh,2020
326045.0,changlang district,3,16385.0,arunachal-pradesh,2020
11721.0,pakke kessang district,3,508.0,arunachal-pradesh,2020
302165.0,east siang district,3,15921.0,arunachal-pradesh,2020
106598.0,upper subansiri district,3,5295.0,arunachal-pradesh,2020
224583.0,tawang district,3,9944.0,arunachal-pradesh,2020
165140.0,namsai district,3,8553.0,arunachal-pradesh,2020
124398.0,lower subansiri district,4,7388.0,arunachal-pradesh,2020
134124.0,tirap district,4,6805.0,arunachal-pradesh,2020
1397025.0,papum pare district,4,77936.0,arunachal-pradesh,2020
61121.0,anjaw district,4,2485.0,arunachal-pradesh,2020
54476.0,lower siang district,4,3320.0,arunachal-pradesh,2020
7677.0,dibang valley district,4,444.0,arunachal-pradesh,2020
455337.0,west kameng district,4,19464.0,arunachal-pradesh,2020
5847.0,shi yomi district,4,370.0,arunachal-pradesh,2020
62876.0,east kameng district,4,3638.0,arunachal-pradesh,2020
285992.0,lohit district,4,13126.0,arunachal-pradesh,2020
57036.0,lepa rada district,4,2735.0,arunachal-pradesh,2020
132469.0,lower dibang valley district,4,7693.0,arunachal-pradesh,2020
87881.0,longding district,4,3753.0,arunachal-pradesh,2020
180696.0,west siang district,4,9911.0,arunachal-pradesh,2020
14866.0,kamle district,4,745.0,arunachal-pradesh,2020
80140.0,upper siang district,4,3497.0,arunachal-pradesh,2020
21168.0,kurung kumey district,4,1173.0,arunachal-pradesh,2020
48090.0,siang district,4,2635.0,arunachal-pradesh,2020
27924.0,kra daadi district,4,1141.0,arunachal-pradesh,2020
320708.0,changlang district,4,18203.0,arunachal-pradesh,2020
11458.0,pakke kessang district,4,593.0,arunachal-pradesh,2020
349321.0,east siang district,4,17822.0,arunachal-pradesh,2020
125505.0,upper subansiri district,4,6069.0,arunachal-pradesh,2020
249095.0,tawang district,4,10909.0,arunachal-pradesh,2020
177437.0,namsai district,4,9437.0,arunachal-pradesh,2020
136547.0,lower subansiri district,1,8044.0,arunachal-pradesh,2021
136247.0,tirap district,1,7376.0,arunachal-pradesh,2021
1553363.0,papum pare district,1,84715.0,arunachal-pradesh,2021
55283.0,anjaw district,1,2660.0,arunachal-pradesh,2021
61226.0,lower siang district,1,3594.0,arunachal-pradesh,2021
9538.0,dibang valley district,1,478.0,arunachal-pradesh,2021
483047.0,west kameng district,1,21027.0,arunachal-pradesh,2021
7228.0,shi yomi district,1,390.0,arunachal-pradesh,2021
69455.0,east kameng district,1,3990.0,arunachal-pradesh,2021
295880.0,lohit district,1,14231.0,arunachal-pradesh,2021
68424.0,lepa rada district,1,3008.0,arunachal-pradesh,2021
145425.0,lower dibang valley district,1,8402.0,arunachal-pradesh,2021
92482.0,longding district,1,4117.0,arunachal-pradesh,2021
191242.0,west siang district,1,10836.0,arunachal-pradesh,2021
16142.0,kamle district,1,814.0,arunachal-pradesh,2021
87503.0,upper siang district,1,3847.0,arunachal-pradesh,2021
25911.0,kurung kumey district,1,1287.0,arunachal-pradesh,2021
56271.0,siang district,1,2878.0,arunachal-pradesh,2021
30137.0,kra daadi district,1,1244.0,arunachal-pradesh,2021
344148.0,changlang district,1,19716.0,arunachal-pradesh,2021
14995.0,pakke kessang district,1,647.0,arunachal-pradesh,2021
363085.0,east siang district,1,19342.0,arunachal-pradesh,2021
122422.0,upper subansiri district,1,6577.0,arunachal-pradesh,2021
230123.0,tawang district,1,11778.0,arunachal-pradesh,2021
200584.0,namsai district,1,10242.0,arunachal-pradesh,2021
444426.0,lower subansiri district,2,8685.0,arunachal-pradesh,2021
547430.0,tirap district,2,7955.0,arunachal-pradesh,2021
1786163.0,papum pare district,2,90871.0,arunachal-pradesh,2021
174807.0,anjaw district,2,2866.0,arunachal-pradesh,2021
246789.0,lower siang district,2,3872.0,arunachal-pradesh,2021
77457.0,dibang valley district,2,516.0,arunachal-pradesh,2021
1490269.0,west kameng district,2,22625.0,arunachal-pradesh,2021
99619.0,shi yomi district,2,430.0,arunachal-pradesh,2021
221705.0,east kameng district,2,4314.0,arunachal-pradesh,2021
1008718.0,lohit district,2,15360.0,arunachal-pradesh,2021
228236.0,lepa rada district,2,3249.0,arunachal-pradesh,2021
434361.0,lower dibang valley district,2,9094.0,arunachal-pradesh,2021
495881.0,longding district,2,4456.0,arunachal-pradesh,2021
467127.0,west siang district,2,11657.0,arunachal-pradesh,2021
164726.0,kamle district,2,883.0,arunachal-pradesh,2021
428792.0,upper siang district,2,4145.0,arunachal-pradesh,2021
201782.0,kurung kumey district,2,1398.0,arunachal-pradesh,2021
410979.0,siang district,2,3116.0,arunachal-pradesh,2021
150762.0,kra daadi district,2,1353.0,arunachal-pradesh,2021
1212334.0,changlang district,2,21404.0,arunachal-pradesh,2021
156638.0,pakke kessang district,2,702.0,arunachal-pradesh,2021
855042.0,east siang district,2,20817.0,arunachal-pradesh,2021
293916.0,upper subansiri district,2,7057.0,arunachal-pradesh,2021
830993.0,tawang district,2,12636.0,arunachal-pradesh,2021
596897.0,namsai district,2,11111.0,arunachal-pradesh,2021
558377.0,lower subansiri district,3,9451.0,arunachal-pradesh,2021
578706.0,tirap district,3,8665.0,arunachal-pradesh,2021
2308276.0,papum pare district,3,97854.0,arunachal-pradesh,2021
267726.0,anjaw district,3,3099.0,arunachal-pradesh,2021
347190.0,lower siang district,3,4229.0,arunachal-pradesh,2021
113574.0,dibang valley district,3,571.0,arunachal-pradesh,2021
2155265.0,west kameng district,3,24489.0,arunachal-pradesh,2021
181457.0,shi yomi district,3,473.0,arunachal-pradesh,2021
265900.0,east kameng district,3,4671.0,arunachal-pradesh,2021
1408514.0,lohit district,3,16680.0,arunachal-pradesh,2021
264771.0,lepa rada district,3,3527.0,arunachal-pradesh,2021
581463.0,lower dibang valley district,3,9920.0,arunachal-pradesh,2021
594284.0,longding district,3,4890.0,arunachal-pradesh,2021
544772.0,west siang district,3,12616.0,arunachal-pradesh,2021
203013.0,kamle district,3,974.0,arunachal-pradesh,2021
556857.0,upper siang district,3,4506.0,arunachal-pradesh,2021
292922.0,kurung kumey district,3,1509.0,arunachal-pradesh,2021
433332.0,siang district,3,3396.0,arunachal-pradesh,2021
179974.0,kra daadi district,3,1475.0,arunachal-pradesh,2021
1668215.0,changlang district,3,23328.0,arunachal-pradesh,2021
213423.0,pakke kessang district,3,770.0,arunachal-pradesh,2021
1086775.0,east siang district,3,22538.0,arunachal-pradesh,2021
375423.0,upper subansiri district,3,7652.0,arunachal-pradesh,2021
1355010.0,tawang district,3,13650.0,arunachal-pradesh,2021
674435.0,namsai district,3,12140.0,arunachal-pradesh,2021
348485.0,lower subansiri district,4,10187.0,arunachal-pradesh,2021
311867.0,tirap district,4,9331.0,arunachal-pradesh,2021
3554385.0,papum pare district,4,104806.0,arunachal-pradesh,2021
125753.0,anjaw district,4,3342.0,arunachal-pradesh,2021
156209.0,lower siang district,4,4550.0,arunachal-pradesh,2021
18166.0,dibang valley district,4,621.0,arunachal-pradesh,2021
1160379.0,west kameng district,4,26237.0,arunachal-pradesh,2021
15201.0,shi yomi district,4,498.0,arunachal-pradesh,2021
153109.0,east kameng district,4,5027.0,arunachal-pradesh,2021
728676.0,lohit district,4,17980.0,arunachal-pradesh,2021
168938.0,lepa rada district,4,3810.0,arunachal-pradesh,2021
341060.0,lower dibang valley district,4,10679.0,arunachal-pradesh,2021
215529.0,longding district,4,5345.0,arunachal-pradesh,2021
389171.0,west siang district,4,13555.0,arunachal-pradesh,2021
48042.0,kamle district,4,1069.0,arunachal-pradesh,2021
208167.0,upper siang district,4,4850.0,arunachal-pradesh,2021
54213.0,kurung kumey district,4,1633.0,arunachal-pradesh,2021
121770.0,siang district,4,3675.0,arunachal-pradesh,2021
63448.0,kra daadi district,4,1593.0,arunachal-pradesh,2021
829350.0,changlang district,4,25155.0,arunachal-pradesh,2021
35976.0,pakke kessang district,4,835.0,arunachal-pradesh,2021
897713.0,east siang district,4,24208.0,arunachal-pradesh,2021
240330.0,upper subansiri district,4,8201.0,arunachal-pradesh,2021
506240.0,tawang district,4,14665.0,arunachal-pradesh,2021
538118.0,namsai district,4,13092.0,arunachal-pradesh,2021
1566925.0,lower subansiri district,1,10854.0,arunachal-pradesh,2022
1634844.0,tirap district,1,9972.0,arunachal-pradesh,2022
3209286.0,papum pare district,1,111271.0,arunachal-pradesh,2022
640611.0,anjaw district,1,3560.0,arunachal-pradesh,2022
1085994.0,lower siang district,1,4882.0,arunachal-pradesh,2022
267633.0,dibang valley district,1,656.0,arunachal-pradesh,2022
4098935.0,west kameng district,1,27860.0,arunachal-pradesh,2022
230973.0,shi yomi district,1,540.0,arunachal-pradesh,2022
703590.0,east kameng district,1,5355.0,arunachal-pradesh,2022
3212352.0,lohit district,1,19214.0,arunachal-pradesh,2022
1182371.0,lepa rada district,1,4049.0,arunachal-pradesh,2022
1918566.0,lower dibang valley district,1,11401.0,arunachal-pradesh,2022
1728795.0,longding district,1,5700.0,arunachal-pradesh,2022
1420049.0,west siang district,1,14420.0,arunachal-pradesh,2022
758412.0,kamle district,1,1144.0,arunachal-pradesh,2022
2047229.0,upper siang district,1,5146.0,arunachal-pradesh,2022
845626.0,kurung kumey district,1,1744.0,arunachal-pradesh,2022
1227784.0,siang district,1,3942.0,arunachal-pradesh,2022
720274.0,kra daadi district,1,1701.0,arunachal-pradesh,2022
4323291.0,changlang district,1,26904.0,arunachal-pradesh,2022
770322.0,pakke kessang district,1,887.0,arunachal-pradesh,2022
3444101.0,east siang district,1,25763.0,arunachal-pradesh,2022
921019.0,upper subansiri district,1,8731.0,arunachal-pradesh,2022
1922991.0,tawang district,1,15589.0,arunachal-pradesh,2022
1536586.0,namsai district,1,14054.0,arunachal-pradesh,2022
